"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","pvalue","padj","direction"
"ENSG00000079215","SLC1A3","protein_coding",536.869740384172,-1.35725783339204,0.000481497871999106,0.00514265724930428,"Higher_in_TNBC"
"ENSG00000185480","PARPBP","protein_coding",258.077970078242,-0.895823916585556,0.000481837981043748,0.00514339699832534,"Higher_in_TNBC"
"ENSG00000101003","GINS1","protein_coding",991.988003321058,-1.07389714416704,0.000484625561252588,0.00517024685853182,"Higher_in_TNBC"
"ENSG00000101654","RNMT","protein_coding",1581.55273341196,-0.926532496888037,0.0004861861238703,0.00518398343194666,"Higher_in_TNBC"
"ENSG00000164830","OXR1","protein_coding",1373.32854571592,-0.89280161989847,0.00048939240237424,0.00521524226772549,"Higher_in_TNBC"
"ENSG00000106070","GRB10","protein_coding",1818.85016692673,-1.00303503468771,0.000491504036589462,0.00523480743400667,"Higher_in_TNBC"
"ENSG00000104953","TLE6","protein_coding",261.38373610152,1.76172756141624,0.000492731618857844,0.00524200192835319,"Higher_in_ER_pos"
"ENSG00000204764","RANBP17","protein_coding",592.495387444149,-0.790522189636908,0.000492656454212352,0.00524200192835319,"Higher_in_TNBC"
"ENSG00000170579","DLGAP1","protein_coding",728.408452962669,-2.05189532722345,0.000493067912677304,0.00524264258776148,"Higher_in_TNBC"
"ENSG00000144395","CCDC150","protein_coding",1046.30779527021,-1.24839431250683,0.000494449223598031,0.0052514489687509,"Higher_in_TNBC"
"ENSG00000163811","WDR43","protein_coding",1302.2436620484,-0.862331351979598,0.000494253836578769,0.0052514489687509,"Higher_in_TNBC"
"ENSG00000137975","CLCA2","protein_coding",41.5251457926181,2.19616531930629,0.000495433810463604,0.00525602684955522,"Higher_in_ER_pos"
"ENSG00000243649","CFB","protein_coding",2857.62300462507,2.33119726700702,0.000495247595921735,0.00525602684955522,"Higher_in_ER_pos"
"ENSG00000005469","CROT","protein_coding",400.832632656804,1.06861302448646,0.000496456813365879,0.0052624854143346,"Higher_in_ER_pos"
"ENSG00000086159","AQP6","protein_coding",228.896147321746,-1.60631462833987,0.000496596833201032,0.0052624854143346,"Higher_in_TNBC"
"ENSG00000153944","MSI2","protein_coding",3071.67696036879,0.872378283948306,0.000497083532207133,0.005264705118022,"Higher_in_ER_pos"
"ENSG00000167258","CDK12","protein_coding",2940.60827924426,1.08747360155802,0.000500896208184123,0.00529717331926111,"Higher_in_ER_pos"
"ENSG00000182902","SLC25A18","protein_coding",55.478214535585,1.30466612375165,0.000500985954786358,0.00529717331926111,"Higher_in_ER_pos"
"ENSG00000099957","P2RX6","protein_coding",69.6811812839515,1.3578261904589,0.00050246585421188,0.00530711197518915,"Higher_in_ER_pos"
"ENSG00000180228","PRKRA","protein_coding",3012.48073849311,-0.658991359687889,0.000502675442156098,0.00530711197518915,"Higher_in_TNBC"
"ENSG00000204252","HLA-DOA","protein_coding",123.748961869335,-2.54912697917167,0.000502764320345723,0.00530711197518915,"Higher_in_TNBC"
"ENSG00000160447","PKN3","protein_coding",1656.54153382735,1.15228097953894,0.000503740430586087,0.00531317973541397,"Higher_in_ER_pos"
"ENSG00000184588","PDE4B","protein_coding",1587.77056947405,-1.87386619691838,0.000503898720562431,0.00531317973541397,"Higher_in_TNBC"
"ENSG00000106537","TSPAN13","protein_coding",3498.63773949693,1.67204351338373,0.000504685345859124,0.00531852093111252,"Higher_in_ER_pos"
"ENSG00000107984","DKK1","protein_coding",80.9024866834665,-2.44455549239735,0.00050638643310447,0.0053305312442649,"Higher_in_TNBC"
"ENSG00000155792","DEPTOR","protein_coding",683.287709258074,1.53825784533035,0.000506199001485624,0.0053305312442649,"Higher_in_ER_pos"
"ENSG00000122574","WIPF3","protein_coding",409.532465080957,-1.44697109386119,0.000509398750801113,0.00535926995995187,"Higher_in_TNBC"
"ENSG00000170209","ANKK1","protein_coding",200.663362808727,1.6039745290804,0.000509879711237883,0.00536135975437841,"Higher_in_ER_pos"
"ENSG00000137502","RAB30","protein_coding",768.320098710078,1.19047576169302,0.000511683849670192,0.00537578757304969,"Higher_in_ER_pos"
"ENSG00000164758","MED30","protein_coding",180.937809803101,-1.62056959403336,0.00051181800590173,0.00537578757304969,"Higher_in_TNBC"
"ENSG00000164877","MICALL2","protein_coding",6127.98693757856,1.25217242197918,0.000512999395350586,0.00538521753328228,"Higher_in_ER_pos"
"ENSG00000243709","LEFTY1","protein_coding",35.5683210097442,-1.96464490001429,0.000513487843640898,0.00538736693411086,"Higher_in_TNBC"
"ENSG00000205592","MUC19","protein_coding",170.201893512699,2.22637883451244,0.000514371837290662,0.00539366161797331,"Higher_in_ER_pos"
"ENSG00000142102","PGGHG","protein_coding",52664.7870342812,2.37298522434617,0.000516999996528935,0.00541822844044397,"Higher_in_ER_pos"
"ENSG00000146856","AGBL3","protein_coding",155.257952053156,-0.873234023715634,0.000518988674357487,0.005436070008852,"Higher_in_TNBC"
"ENSG00000179954","SSC5D","protein_coding",1092.87133350295,1.23221217821552,0.000519577635369367,0.00543923886199795,"Higher_in_ER_pos"
"ENSG00000130528","HRC","protein_coding",138.043134283061,2.19990578507012,0.000523694479891957,0.00547931579787783,"Higher_in_ER_pos"
"ENSG00000170542","SERPINB9","protein_coding",518.407249791358,-0.876749279442301,0.000524366294542628,0.0054833237518527,"Higher_in_TNBC"
"ENSG00000109819","PPARGC1A","protein_coding",157.310525356644,-2.49923639649966,0.000525186056635588,0.0054858543539658,"Higher_in_TNBC"
"ENSG00000121775","TMEM39B","protein_coding",1126.59012115058,-1.72712493849208,0.000524985129735694,0.0054858543539658,"Higher_in_TNBC"
"ENSG00000029559","IBSP","protein_coding",97.3739389323484,-2.72588603068688,0.00052623076522464,0.0054937450421198,"Higher_in_TNBC"
"ENSG00000145832","SLC25A48","protein_coding",411.298083753726,1.71616841128853,0.00052699703599275,0.00549872182060567,"Higher_in_ER_pos"
"ENSG00000057252","SOAT1","protein_coding",840.550033669986,-0.797959150381442,0.000529685626455259,0.0055214355909266,"Higher_in_TNBC"
"ENSG00000142330","CAPN10","protein_coding",3086.35145673095,0.651000319600633,0.000529755431630767,0.0055214355909266,"Higher_in_ER_pos"
"ENSG00000122483","CCDC18","protein_coding",1410.45810371953,-1.07841406741541,0.000530154467108641,0.0055225635383396,"Higher_in_TNBC"
"ENSG00000022567","SLC45A4","protein_coding",1326.73351818041,-1.38184997433284,0.000531359615462188,0.00553208283861127,"Higher_in_TNBC"
"ENSG00000087338","GMCL1","protein_coding",777.750045780436,-0.674215594859437,0.000534267096833535,0.00555717150759292,"Higher_in_TNBC"
"ENSG00000148985","PGAP2","protein_coding",1941.9450957617,0.850456862715065,0.000534576177474525,0.00555717150759292,"Higher_in_ER_pos"
"ENSG00000171551","ECEL1","protein_coding",172.112215865306,-2.4036015237255,0.000534647306180741,0.00555717150759292,"Higher_in_TNBC"
"ENSG00000119946","CNNM1","protein_coding",162.515460171326,-1.44643219817621,0.000537162936098285,0.00558026485585691,"Higher_in_TNBC"
"ENSG00000184156","KCNQ3","protein_coding",204.761542341319,-1.6104239682151,0.000539449192041707,0.00560095142529908,"Higher_in_TNBC"
"ENSG00000156471","PTDSS1","protein_coding",2919.18768060967,-1.73591081321039,0.000543305955376006,0.00563791261890183,"Higher_in_TNBC"
"ENSG00000151365","THRSP","protein_coding",224.988759408092,2.65045981260118,0.000551541627621664,0.00572024877582491,"Higher_in_ER_pos"
